STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
       5619;20000601;20000630;    9;      0;    77.7;      0;   21.5;eor
       5619;20000701;20000731;    9;      0;   143.3;      0;   23.1;eor
       5619;20000801;20000831;    9;      0;    92.8;      0;   36.9;eor
       5619;20000901;20000930;    9;      0;   118.6;      0;   19.0;eor
       5619;20001001;20001031;    9;      0;   117.4;      0;   18.3;eor
       5619;20001101;20001130;    9;      0;   120.3;      0;   14.5;eor
       5619;20001201;20001231;    9;     17;   110.4;     22;   21.5;eor
       5619;20010101;20010131;    9;     13;   160.6;     32;   48.8;eor
       5619;20010201;20010228;    9;     28;   128.6;     55;   22.5;eor
       5619;20010301;20010331;    9;      4;   151.4;     24;   18.0;eor
       5619;20010401;20010430;    9;      5;   144.7;      5;   19.3;eor
       5619;20010501;20010531;    9;      0;    41.5;      0;   14.9;eor
       5619;20010601;20010630;    9;      0;   161.4;      0;   36.0;eor
       5619;20010701;20010731;    9;      0;   130.0;      0;   28.6;eor
       5619;20010801;20010831;    9;      0;    74.5;      0;   24.0;eor
       5619;20010901;20010930;    9;      0;   330.9;      0;   45.0;eor
       5619;20011001;20011031;    9;      0;    69.8;      0;   18.9;eor
       5619;20011101;20011130;    9;      0;   178.4;      0;   36.4;eor
       5619;20011201;20011231;    9;     73;   207.3;    343;   40.7;eor
       5619;20020101;20020131;    9;      4;   168.4;    641;   65.4;eor
       5619;20020201;20020228;    9;     17;   316.6;     31;   47.2;eor
       5619;20020301;20020331;    9;      0;    82.9;      0;   19.3;eor
       5619;20020401;20020430;    9;      0;   120.7;      0;   17.1;eor
       5619;20020501;20020531;    9;      0;    58.3;      0;   23.9;eor
       5619;20020601;20020630;    9;      0;   126.2;      0;   37.9;eor
       5619;20020701;20020731;    9;      0;   131.0;      0;   34.1;eor
       5619;20020801;20020831;    9;      0;    70.6;      0;   19.5;eor
       5619;20020901;20020930;    9;      0;    95.0;      0;   24.5;eor
       5619;20021001;20021031;    9;      0;   159.8;      0;   38.1;eor
       5619;20021101;20021130;    9;      0;   192.9;      0;   44.2;eor
       5619;20021201;20021231;    9;      0;   185.2;      0;   45.0;eor
       5619;20030101;20030131;    9;     35;   184.6;     62;   28.0;eor
       5619;20030201;20030228;    9;     24;    45.9;    319;   14.0;eor
       5619;20030301;20030331;    9;      0;    71.3;      0;   30.7;eor
       5619;20030401;20030430;    9;      0;    68.6;      0;   19.8;eor
       5619;20030501;20030531;    9;      0;    91.6;      0;   12.0;eor
       5619;20030601;20030630;    9;      0;    97.1;      0;   25.0;eor
       5619;20030701;20030731;    9;      0;   162.1;      0;   58.9;eor
       5619;20030801;20030831;    9;      0;    70.5;      0;   31.8;eor
       5619;20030901;20030930;    9;      0;    95.9;      0;   31.9;eor
       5619;20031001;20031031;    9;      0;   210.1;      0;   60.3;eor
       5619;20031101;20031130;    9;      0;    94.2;      0;   19.8;eor
       5619;20031201;20031231;    9;     10;   206.4;     15;   82.5;eor
       5619;20040101;20040131;    9;     50;   231.8;    113;   39.5;eor
       5619;20040201;20040229;    9;     57;   122.1;    165;   22.0;eor
       5619;20040301;20040331;    9;     10;    68.8;    155;   19.4;eor
       5619;20040401;20040430;    9;      0;    86.9;      0;   14.9;eor
       5619;20040501;20040531;    9;      0;    88.3;      0;   40.7;eor
       5619;20040601;20040630;    9;      0;    63.7;      0;   12.9;eor
       5619;20040701;20040731;    9;      0;   153.3;      0;   27.0;eor
       5619;20040801;20040831;    9;      0;   263.1;      0;   38.0;eor
       5619;20040901;20040930;    9;      0;   139.2;      0;   23.6;eor
       5619;20041001;20041031;    9;      0;    49.4;      0;   13.1;eor
       5619;20041101;20041130;    9;     22;   172.2;     49;   59.7;eor
       5619;20041201;20041231;    9;      5;    67.6;      7;   15.9;eor
       5619;20050101;20050131;    9;     12;   175.2;     46;   50.9;eor
       5619;20050201;20050228;    9;     33;   144.4;    365;   47.0;eor
       5619;20050301;20050331;    9;     12;    75.5;    310;   21.1;eor
       5619;20050401;20050430;    9;      1;    85.1;      1;   28.0;eor
       5619;20050501;20050531;    9;      0;   101.2;      0;   14.5;eor
       5619;20050601;20050630;    9;      0;    87.1;      0;   32.8;eor
       5619;20050701;20050731;    9;      0;   100.9;      0;   16.5;eor
       5619;20050801;20050831;    9;      0;   127.8;      0;   21.3;eor
       5619;20050901;20050930;    9;      0;    87.4;      0;   34.4;eor
       5619;20051001;20051031;    9;      0;    79.6;      0;   18.6;eor
       5619;20051101;20051130;    9;     41;    86.4;    200;   12.2;eor
       5619;20051201;20051231;    9;      9;   100.4;    110;   15.3;eor
       5619;20060101;20060131;    9;      8;    51.8;     30;   14.1;eor
       5619;20060201;20060228;    9;     29;    89.3;    109;   17.2;eor
       5619;20060301;20060331;    9;     34;   149.9;    313;   29.1;eor
       5619;20060401;20060430;    9;      4;    88.5;      4;   15.4;eor
       5619;20060501;20060531;    9;      0;   187.2;      0;   37.0;eor
       5619;20060601;20060630;    9;      0;    50.9;      0;   17.7;eor
       5619;20060701;20060731;    9;      0;    40.2;      0;   15.7;eor
       5619;20060801;20060831;    9;      0;   149.7;      0;   18.2;eor
       5619;20060901;20060930;    9;      0;    42.7;      0;   18.3;eor
       5619;20061001;20061031;    9;      0;   128.0;      0;   33.9;eor
       5619;20061101;20061130;    9;      0;   155.7;      0;   25.3;eor
       5619;20061201;20061231;    9;      0;   121.4;      0;   26.3;eor
       5619;20070101;20070131;    9;      3;   230.9;      5;   53.6;eor
       5619;20070201;20070228;    9;   -999;   145.8;-999;   24.8;eor
       5619;20070301;20070331;    9;   -999;   126.3;-999;   18.2;eor
       5619;20070401;20070430;    9;   -999;     2.0;-999;    2.0;eor
       5619;20070501;20070531;    9;      0;   237.1;      0;   54.8;eor
       5619;20070601;20070630;    9;      0;   118.3;      0;   19.2;eor
       5619;20070701;20070731;    9;      0;   152.2;      0;   31.1;eor
       5619;20070801;20070831;    9;      0;   190.3;      0;   60.8;eor
       5619;20070901;20070930;    9;      0;    87.7;      0;   17.2;eor
       5619;20071001;20071031;    9;      0;    48.2;      0;   25.9;eor
       5619;20071101;20071130;    9;      1;   153.5;      3;   31.5;eor
       5619;20071201;20071231;    9;      0;   162.6;      0;   54.6;eor
       5619;20080101;20080131;    9;      0;   165.4;      0;   40.2;eor
       5619;20080201;20080229;    9;     13;    97.7;     38;   32.9;eor
       5619;20080301;20080331;    9;     18;   137.8;     50;   26.5;eor
       5619;20080401;20080430;    9;      0;    60.3;      0;   12.0;eor
       5619;20080501;20080531;    9;      0;    39.3;      0;   10.0;eor
       5619;20080601;20080630;    9;      0;    91.8;      0;   26.5;eor
       5619;20080701;20080731;    9;      0;   116.7;      0;   16.6;eor
       5619;20080801;20080831;    9;      0;   119.9;      0;   39.2;eor
       5619;20080901;20080930;    9;      0;    95.1;      0;   43.9;eor
       5619;20081001;20081031;    9;      0;   125.7;      0;   38.9;eor
       5619;20081101;20081130;    9;   -999;    80.0;-999;   17.8;eor
       5619;20081201;20081231;    9;     20;    81.6;     39;   14.2;eor
       5619;20090101;20090131;    9;     16;    63.4;    151;   26.3;eor
       5619;20090201;20090228;    9;     28;   106.8;    107;   20.7;eor
       5619;20090301;20090331;    9;      6;   145.0;      6;   22.6;eor
       5619;20090401;20090430;    9;      0;    26.8;      0;    7.0;eor
       5619;20090501;20090531;    9;      0;    48.4;      0;   12.2;eor
       5619;20090601;20090630;    9;      0;    57.9;      0;   12.3;eor
       5619;20090701;20090731;    9;      0;   144.8;      0;   26.3;eor
       5619;20090801;20090831;    9;      0;    69.0;      0;   29.2;eor
       5619;20090901;20090930;    9;      0;    54.0;      0;   13.6;eor
       5619;20091001;20091031;    9;      0;   106.4;      0;   20.4;eor
       5619;20091101;20091130;    9;      0;   182.7;      0;   34.5;eor
       5619;20091201;20091231;    9;     22;   139.6;     92;   20.0;eor
       5619;20100101;20100131;    9;     70;    63.7;    296;   18.1;eor
       5619;20100201;20100228;    9;     47;   105.1;    812;   23.2;eor
       5619;20100301;20100331;    9;     15;    93.3;     68;   14.0;eor
       5619;20100401;20100430;    9;      0;    18.7;      0;   10.4;eor
       5619;20100501;20100531;    9;      0;   100.3;      0;   28.8;eor
       5619;20100601;20100630;    9;      0;    17.2;      0;    8.4;eor
       5619;20100701;20100731;    9;      0;    87.2;      0;   22.0;eor
       5619;20100801;20100831;    9;      0;   201.7;      0;   25.7;eor
       5619;20100901;20100930;    9;      0;   103.6;      0;   21.0;eor
       5619;20101001;20101031;    9;      0;    59.3;      0;   17.2;eor
       5619;20101101;20101130;    9;      4;   182.5;      4;   50.4;eor
       5619;20101201;20101231;    9;    106;   113.2;    927;   19.0;eor
       5619;20110101;20110131;    9;     11;   184.3;    239;   35.0;eor
       5619;20110201;20110228;    9;      3;    71.8;      5;   20.7;eor
       5619;20110301;20110331;    9;      0;    17.7;      0;    6.6;eor
       5619;20110401;20110430;    9;      0;    26.8;      0;    8.8;eor
       5619;20110501;20110531;    9;      0;    33.0;      0;   18.1;eor
       5619;20110601;20110630;    9;      0;   100.3;      0;   19.0;eor
       5619;20110701;20110731;    9;      0;    96.8;      0;   19.5;eor
       5619;20110801;20110831;    9;      0;   188.0;      0;   35.5;eor
       5619;20110901;20110930;    9;      0;    83.1;      0;   25.7;eor
       5619;20111001;20111031;    9;      0;    98.1;      0;   22.5;eor
       5619;20111101;20111130;    9;      0;     8.0;      0;    3.8;eor
       5619;20111201;20111231;    9;     13;   243.5;     18;   28.0;eor
       5619;20120101;20120131;    9;      2;   205.4;      2;   30.3;eor
       5619;20120201;20120229;    9;      2;    46.8;      2;   12.2;eor
       5619;20120301;20120331;    9;      1;    26.8;      1;    9.3;eor
       5619;20120401;20120430;    9;      0;    93.9;      0;   17.4;eor
       5619;20120501;20120531;    9;   -999;    39.6;-999;    6.5;eor
       5619;20120601;20120630;    9;   -999;   111.3;-999;   17.3;eor
       5619;20120701;20120731;    9;   -999;   198.8;-999;   35.8;eor
       5619;20120801;20120831;    9;   -999;    73.7;-999;   15.6;eor
       5619;20120901;20120930;    9;   -999;    70.5;-999;   13.8;eor
       5619;20121001;20121031;    9;      0;   126.8;      0;   27.8;eor
       5619;20121101;20121130;    9;      0;    72.0;      0;   13.4;eor
       5619;20121201;20121231;    9;     40;   246.6;    171;   34.5;eor
       5619;20130101;20130131;    9;     20;   103.3;    180;   39.2;eor
       5619;20130201;20130228;    9;     24;    63.8;    163;   17.6;eor
       5619;20130301;20130331;    9;     18;    40.7;     31;   13.1;eor
       5619;20130401;20130430;    9;      0;    30.5;      0;   12.4;eor
       5619;20130501;20130531;    9;   -999;   113.8;-999;   12.8;eor
       5619;20130601;20130630;    9;   -999;    93.1;-999;   24.9;eor
       5619;20130701;20130731;    9;   -999;    43.4;-999;   21.7;eor
       5619;20130801;20130831;    9;   -999;    41.3;-999;   10.4;eor
       5619;20130901;20130930;    9;   -999;   128.3;-999;   34.0;eor
       5619;20131001;20131031;    9;      0;   111.4;      0;   13.9;eor
       5619;20131101;20131130;    9;      0;   126.8;      0;   25.3;eor
       5619;20131201;20131231;    9;      4;    87.4;      8;   14.2;eor
       5619;20140101;20140131;    9;      6;    88.6;      6;   12.7;eor
       5619;20140201;20140228;    9;      0;    82.7;      0;    9.7;eor
       5619;20140301;20140331;    9;      0;    24.7;      0;    7.3;eor
       5619;20140401;20140430;    9;      0;    68.0;      0;   18.9;eor
       5619;20140501;20140531;    9;   -999;   137.7;-999;   19.6;eor
       5619;20140601;20140630;    9;   -999;    63.4;-999;   16.2;eor
       5619;20140701;20140731;    9;   -999;   150.8;-999;   32.2;eor
       5619;20140801;20140831;    9;   -999;   127.8;-999;   14.9;eor
       5619;20140901;20140930;    9;   -999;    41.5;-999;    9.9;eor
       5619;20141001;20141031;    9;      0;    88.9;      0;   22.7;eor
       5619;20141101;20141130;    9;      0;    51.2;      0;   14.9;eor
       5619;20141201;20141231;    9;     14;   175.9;     38;   32.9;eor
       5619;20150101;20150131;    9;     24;   151.3;     38;   28.9;eor
       5619;20150201;20150228;    9;     14;    51.5;    162;    9.3;eor
       5619;20150301;20150331;    9;      1;   109.4;      1;   36.6;eor
       5619;20150401;20150430;    9;      1;    55.3;      1;   15.7;eor
       5619;20150501;20150531;    9;   -999;    57.3;-999;   15.0;eor
       5619;20150601;20150630;    9;   -999;    58.0;-999;   21.4;eor
       5619;20150701;20150731;    9;   -999;   138.7;-999;   31.3;eor
       5619;20150801;20150831;    9;   -999;   124.7;-999;   26.6;eor
       5619;20150901;20150930;    9;   -999;   140.7;-999;   24.2;eor
       5619;20151001;20151031;    9;      0;    45.3;      0;   14.0;eor
       5619;20151101;20151130;    9;      4;   241.3;      4;   54.3;eor
       5619;20151201;20151231;    9;      0;   116.3;      0;   22.6;eor
       5619;20160101;20160131;    9;     21;   158.3;    149;   26.9;eor
       5619;20160201;20160229;    9;      9;   164.8;     10;   30.5;eor
       5619;20160301;20160331;    9;     21;    78.8;     42;   11.0;eor
       5619;20160401;20160430;    9;      1;    69.5;      1;   18.4;eor
       5619;20160501;20160531;    9;   -999;    44.6;-999;    9.0;eor
       5619;20160601;20160630;    9;   -999;   199.9;-999;   36.9;eor
       5619;20160701;20160731;    9;   -999;    52.5;-999;   16.0;eor
       5619;20160801;20160831;    9;   -999;    73.5;-999;   26.1;eor
       5619;20160901;20160930;    9;   -999;    12.5;-999;    4.2;eor
       5619;20161001;20161031;    9;      0;    64.6;      0;   15.7;eor
       5619;20161101;20161130;    9;      3;   110.5;      3;   25.6;eor
       5619;20161201;20161231;    9;      0;    46.5;      0;    8.8;eor
       5619;20170101;20170131;    9;     32;    64.5;    274;   12.1;eor
       5619;20170201;20170228;    9;      1;   122.7;      1;   45.6;eor
       5619;20170301;20170331;    9;      3;   117.7;      3;   26.3;eor
       5619;20170401;20170430;    9;      4;    35.4;      4;   17.8;eor
       5619;20170501;20170531;    9;   -999;    48.5;-999;   14.3;eor
       5619;20170601;20170630;    9;   -999;    53.3;-999;   17.0;eor
       5619;20170701;20170731;    9;   -999;   146.1;-999;   39.4;eor
       5619;20170801;20170831;    9;   -999;   115.8;-999;   27.9;eor
       5619;20170901;20170930;    9;   -999;   159.6;-999;   32.3;eor
       5619;20171001;20171031;    9;      0;   120.6;      0;   24.3;eor
       5619;20171101;20171130;    9;      1;    -999;      1;-999;eor
       5619;20171201;20171231;    9;     35;   164.0;    138;   25.7;eor
       5619;20180101;20180131;    9;      9;   181.3;     23;   29.9;eor
       5619;20180201;20180228;    9;     15;    23.4;     41;    5.9;eor
       5619;20180301;20180331;    9;      5;    92.0;      6;   13.3;eor
       5619;20180401;20180430;    9;      0;    64.8;      0;   12.0;eor
       5619;20180501;20180531;    9;   -999;    99.0;-999;   40.0;eor
       5619;20180601;20180630;    9;   -999;    54.2;-999;   25.4;eor
       5619;20180701;20180731;    9;   -999;    32.5;-999;   14.8;eor
       5619;20180801;20180831;    9;   -999;    59.2;-999;   15.7;eor
       5619;20180901;20180930;    9;   -999;    56.7;-999;   16.3;eor
       5619;20181001;20181031;    9;      0;    43.6;      0;   15.1;eor
       5619;20181101;20181130;    9;      0;    40.1;      0;   13.1;eor
       5619;20181201;20181231;    9;      1;   202.1;      2;   35.4;eor
       5619;20190101;20190131;    9;     24;   175.5;     46;   25.6;eor
       5619;20190201;20190228;    9;      8;    67.2;     94;   36.2;eor
       5619;20190301;20190331;    9;      2;   186.4;      2;   35.3;eor
       5619;20190401;20190430;    9;      0;    33.4;      0;   11.8;eor
       5619;20190501;20190531;    9;   -999;    73.6;-999;   15.2;eor
       5619;20190601;20190630;    9;   -999;    42.8;-999;   11.4;eor
       5619;20190701;20190731;    9;   -999;    17.2;-999;    6.5;eor
       5619;20190801;20190831;    9;   -999;    56.0;-999;   25.5;eor
       5619;20190901;20190930;    9;   -999;   101.2;-999;   24.2;eor
       5619;20191001;20191031;    9;      0;   128.4;      0;   18.0;eor
       5619;20191101;20191130;    9;      0;   131.0;      0;   24.5;eor
       5619;20191201;20191231;    9;      1;   147.7;      1;   21.4;eor
       5619;20200101;20200131;    9;      0;   101.5;      0;   14.7;eor
       5619;20200201;20200229;    9;      8;   228.4;     17;   31.3;eor
       5619;20200301;20200331;    9;      0;   118.4;      0;   37.8;eor
       5619;20200401;20200430;    3;      0;    37.0;      0;   14.5;eor
       5619;20200501;20200531;    3;   -999;    19.6;-999;    8.7;eor
       5619;20200601;20200630;    3;   -999;    74.6;-999;   13.4;eor
       5619;20200701;20200731;    3;   -999;    82.0;-999;   19.9;eor
       5619;20200801;20200831;    3;   -999;    34.5;-999;    5.9;eor
       5619;20200901;20200930;    3;   -999;    63.8;-999;   27.2;eor
       5619;20201001;20201031;    3;      0;   153.4;      0;   21.4;eor
       5619;20201101;20201130;    3;      0;    64.4;      0;   11.8;eor
       5619;20201201;20201231;    3;      2;   113.0;      2;   18.8;eor
